,x,y
0,16.010186636973682,-38.98725909380627
1,16.022653921793438,-37.93991042118066
2,16.027999826912485,-36.96631849858735
3,16.0,-36.124158051767736
4,16.0268190524761,-35.362637347429704
5,16.033430300679846,-34.6661405519708
6,16.003730925459212,-34.068148295960455
7,16.019118236036547,-33.51498122460437
8,16.022629092700605,-33.049541694989635
9,16.02574309374602,-32.59579502594981
10,16.012559416950072,-32.20214460811719
11,16.012281306592694,-31.86502783607951
12,16.025751411171264,-31.532532909327823
13,16.012367916563164,-31.279012104886448
14,16.018926803821188,-31.038866427465603
15,17.06605321760222,-38.982005366911885
16,17.075891685547358,-37.94121675239644
17,17.06236603383659,-36.95890462795469
18,17.097782509557085,-36.10457881373916
19,17.074441952699065,-35.37483205664725
20,17.09750646899114,-34.683811874336826
21,17.091877794005747,-34.07424787653063
22,17.082429614207726,-33.53580982487197
23,17.05729135306806,-33.031473306055155
24,17.079775593711144,-32.61215571478762
25,17.084875108601906,-32.19779718671477
26,17.064119352567158,-31.861029407517037
27,17.067050352325435,-31.55474441590144
28,17.064578312157394,-31.26777315584308
29,17.08077975434466,-31.02791299105036
30,18.02475858776394,-38.97020839840267
31,18.033710061988295,-37.90127113258722
32,18.029502286877335,-36.95727858004145
33,18.033934694523936,-36.13465784226355
34,18.03372813119081,-35.3553799773447
35,18.03908404327916,-34.688170065357816
36,18.031759627936125,-34.05872465549777
37,18.016120589392038,-33.53826271428998
38,18.023435994226393,-33.02630780186169
39,18.023622261155758,-32.59273587616684
40,18.033020305746092,-32.20133455225321
41,18.03152474731007,-31.879359993416404
42,18.045529076101587,-31.54988159029745
43,18.025976896071025,-31.270144577306418
44,18.029264976766846,-31.018539727755954
45,18.873876106586458,-38.98499185529417
46,18.883245722264117,-37.92400743608014
47,18.87308781468716,-36.96269983000307
48,18.88055284835067,-36.10134471521379
49,18.889207600826786,-35.350680717000365
50,18.875907372054396,-34.68331910447897
51,18.898415253737923,-34.07882637503637
52,18.87060656534379,-33.530222715156505
53,18.878541901914584,-33.035891650884636
54,18.866401856393352,-32.61652988269898
55,18.86275374235792,-32.20231123833867
56,18.88509801940397,-31.855870607416414
57,18.890524288037824,-31.56885919332759
58,18.9043541864578,-31.28148073428104
59,18.880447764909032,-31.02255085426097
60,19.64992532524934,-38.96347184658478
61,19.642691973628306,-37.91468485109056
62,19.637821712379896,-36.967772197061045
63,19.64183598945253,-36.1198170399365
64,19.635253703077836,-35.36634135521592
65,19.63607580936209,-34.68107972899557
66,19.63425361636142,-34.06513613187755
67,19.645814362140896,-33.50497721238332
68,19.63182362265004,-33.043365390122595
69,19.642902907056882,-32.600058748628
70,19.633876486918695,-32.22809763984607
71,19.638728789565086,-31.886558702661194
72,19.65634133978603,-31.5537915095559
73,19.65522966433215,-31.28385932387035
74,19.658173353259055,-31.01605290438448
75,20.310439092335294,-38.99369320055776
76,20.3460557289267,-37.917866714675455
77,20.307290995169012,-36.94717257833416
78,20.31728887358493,-36.14125734650538
79,20.316484189710582,-35.36918890347689
80,20.30052904035835,-34.67418537805067
81,20.308972156041754,-34.06124481191641
82,20.325697662094914,-33.530242860299225
83,20.322124558348694,-33.04059021482289
84,20.323802393564954,-32.601674658656336
85,20.336314807453867,-32.226616214334655
86,20.319279633025175,-31.87768575976343
87,20.324016442710416,-31.550855928167877
88,20.33139123574518,-31.285931696709273
89,20.33071820448278,-31.0255083879184
90,20.92106139989655,-38.97533330072871
91,20.93637023757591,-37.916737066056655
92,20.933750733138066,-36.97082525260962
93,20.944706880211896,-36.11100001148372
94,20.931524538365583,-35.37277505087601
95,20.91026825118125,-34.68151017558814
96,20.916224126914585,-34.075100427222125
97,20.924566534921443,-33.51883476939816
98,20.952240745459505,-33.041895049825946
99,20.94196042600366,-32.59635695703
100,20.952086800380066,-32.21435992488539
101,20.95169585504511,-31.85589576965878
102,20.949570772625027,-31.552946680224906
103,20.946687940632764,-31.26559351839311
104,20.920955972736788,-31.025042452564076
105,21.463407578975463,-38.977897634869265
106,21.46804713076079,-37.915056920444
107,21.48364785535089,-36.96758173105679
108,21.46717985186643,-36.11819748020003
109,21.489767215124708,-35.347466514604854
110,21.481253928833283,-34.6741059827097
111,21.48058430999214,-34.07925151583188
112,21.473060537712364,-33.515117171536026
113,21.47752071766985,-33.03486724763265
114,21.45691062678607,-32.596907234852
115,21.478014827010014,-32.23492144293074
116,21.495367998698747,-31.86851937607336
117,21.476388070577777,-31.56144271803217
118,21.485978572859494,-31.268822853161726
119,21.463276974161616,-31.04402768255703
120,21.971955237100303,-38.98193964270146
121,21.98462512344318,-37.92948626192244
122,21.968165082837277,-36.95888793557293
123,21.9674445108516,-36.121247685661324
124,21.956835209112548,-35.371828313079995
125,21.948858524245228,-34.66987593558378
126,21.977750831367313,-34.06657666263588
127,21.97757379970019,-33.51206725455634
128,21.978739946028277,-33.04065542231083
129,21.979114311218844,-32.6022220984766
130,21.957297344724452,-32.20944276473625
131,21.978202873286662,-31.873391431262746
132,21.96491355189504,-31.57329267068214
133,21.983282865338317,-31.28160324314465
134,21.96245378710135,-31.002244837619784
135,22.402518392756953,-38.9756825777454
136,22.40220500896215,-37.93601416383753
137,22.40609950462613,-36.967827929604056
138,22.404811246871482,-36.1158997823367
139,22.402171203103173,-35.36587931463326
140,22.406531445964017,-34.67962762109667
141,22.399377093287168,-34.06851952435143
142,22.37973605531545,-33.49599951532102
143,22.377006782933712,-33.03869486169306
144,22.38588207770502,-32.59240614423354
145,22.389687241184,-32.232507602349116
146,22.390974846136206,-31.86771090118322
147,22.39210332968752,-31.547997097046476
148,22.422750540705213,-31.279015503436025
149,22.39426921543116,-31.020141047833103
150,22.77419237858645,-38.972454698566494
151,22.784883470803415,-37.922603902864516
152,22.799704600711475,-36.9822861966541
153,22.78125327122146,-36.12805108852897
154,22.786707776526207,-35.364665910917836
155,22.770705380521566,-34.67423040728766
156,22.807306857210396,-34.083836567903205
157,22.793464286730895,-33.53002414037153
158,22.795303621664726,-33.017949277409905
159,22.783015282711766,-32.59437038459943
160,22.792343072951653,-32.23030323474985
161,22.78925660464706,-31.873259623608604
162,22.78791750922022,-31.57254156235988
163,22.78480455912879,-31.2817118099076
164,22.780185322554594,-31.029070717667203
