,x,y
0,0.0,0.0
1,0.0,1.0
2,0.0,1.8944271909999157
3,0.0,2.6944271909999156
4,0.0,3.409968943799848
5,0.0,4.049968943799848
6,0.0,4.622402346039794
7,0.0,5.134402346039794
8,0.0,5.5923490678317505
9,0.0,6.001949067831751
10,0.0,6.368306445265316
11,0.0,6.695986445265316
12,0.0,6.9890723472121685
13,0.0,7.251216347212169
14,0.0,7.485685068769651
15,1.0,0.0
16,1.0,1.0
17,1.0,1.8944271909999157
18,1.0,2.6944271909999156
19,1.0,3.409968943799848
20,1.0,4.049968943799848
21,1.0,4.622402346039794
22,1.0,5.134402346039794
23,1.0,5.5923490678317505
24,1.0,6.001949067831751
25,1.0,6.368306445265316
26,1.0,6.695986445265316
27,1.0,6.9890723472121685
28,1.0,7.251216347212169
29,1.0,7.485685068769651
30,1.8944271909999157,0.0
31,1.8944271909999157,1.0
32,1.8944271909999157,1.8944271909999157
33,1.8944271909999157,2.6944271909999156
34,1.8944271909999157,3.409968943799848
35,1.8944271909999157,4.049968943799848
36,1.8944271909999157,4.622402346039794
37,1.8944271909999157,5.134402346039794
38,1.8944271909999157,5.5923490678317505
39,1.8944271909999157,6.001949067831751
40,1.8944271909999157,6.368306445265316
41,1.8944271909999157,6.695986445265316
42,1.8944271909999157,6.9890723472121685
43,1.8944271909999157,7.251216347212169
44,1.8944271909999157,7.485685068769651
45,2.6944271909999156,0.0
46,2.6944271909999156,1.0
47,2.6944271909999156,1.8944271909999157
48,2.6944271909999156,2.6944271909999156
49,2.6944271909999156,3.409968943799848
50,2.6944271909999156,4.049968943799848
51,2.6944271909999156,4.622402346039794
52,2.6944271909999156,5.134402346039794
53,2.6944271909999156,5.5923490678317505
54,2.6944271909999156,6.001949067831751
55,2.6944271909999156,6.368306445265316
56,2.6944271909999156,6.695986445265316
57,2.6944271909999156,6.9890723472121685
58,2.6944271909999156,7.251216347212169
59,2.6944271909999156,7.485685068769651
60,3.409968943799848,0.0
61,3.409968943799848,1.0
62,3.409968943799848,1.8944271909999157
63,3.409968943799848,2.6944271909999156
64,3.409968943799848,3.409968943799848
65,3.409968943799848,4.049968943799848
66,3.409968943799848,4.622402346039794
67,3.409968943799848,5.134402346039794
68,3.409968943799848,5.5923490678317505
69,3.409968943799848,6.001949067831751
70,3.409968943799848,6.368306445265316
71,3.409968943799848,6.695986445265316
72,3.409968943799848,6.9890723472121685
73,3.409968943799848,7.251216347212169
74,3.409968943799848,7.485685068769651
75,4.049968943799848,0.0
76,4.049968943799848,1.0
77,4.049968943799848,1.8944271909999157
78,4.049968943799848,2.6944271909999156
79,4.049968943799848,3.409968943799848
80,4.049968943799848,4.049968943799848
81,4.049968943799848,4.622402346039794
82,4.049968943799848,5.134402346039794
83,4.049968943799848,5.5923490678317505
84,4.049968943799848,6.001949067831751
85,4.049968943799848,6.368306445265316
86,4.049968943799848,6.695986445265316
87,4.049968943799848,6.9890723472121685
88,4.049968943799848,7.251216347212169
89,4.049968943799848,7.485685068769651
90,4.622402346039794,0.0
91,4.622402346039794,1.0
92,4.622402346039794,1.8944271909999157
93,4.622402346039794,2.6944271909999156
94,4.622402346039794,3.409968943799848
95,4.622402346039794,4.049968943799848
96,4.622402346039794,4.622402346039794
97,4.622402346039794,5.134402346039794
98,4.622402346039794,5.5923490678317505
99,4.622402346039794,6.001949067831751
100,4.622402346039794,6.368306445265316
101,4.622402346039794,6.695986445265316
102,4.622402346039794,6.9890723472121685
103,4.622402346039794,7.251216347212169
104,4.622402346039794,7.485685068769651
105,5.134402346039794,0.0
106,5.134402346039794,1.0
107,5.134402346039794,1.8944271909999157
108,5.134402346039794,2.6944271909999156
109,5.134402346039794,3.409968943799848
110,5.134402346039794,4.049968943799848
111,5.134402346039794,4.622402346039794
112,5.134402346039794,5.134402346039794
113,5.134402346039794,5.5923490678317505
114,5.134402346039794,6.001949067831751
115,5.134402346039794,6.368306445265316
116,5.134402346039794,6.695986445265316
117,5.134402346039794,6.9890723472121685
118,5.134402346039794,7.251216347212169
119,5.134402346039794,7.485685068769651
120,5.5923490678317505,0.0
121,5.5923490678317505,1.0
122,5.5923490678317505,1.8944271909999157
123,5.5923490678317505,2.6944271909999156
124,5.5923490678317505,3.409968943799848
125,5.5923490678317505,4.049968943799848
126,5.5923490678317505,4.622402346039794
127,5.5923490678317505,5.134402346039794
128,5.5923490678317505,5.5923490678317505
129,5.5923490678317505,6.001949067831751
130,5.5923490678317505,6.368306445265316
131,5.5923490678317505,6.695986445265316
132,5.5923490678317505,6.9890723472121685
133,5.5923490678317505,7.251216347212169
134,5.5923490678317505,7.485685068769651
135,6.001949067831751,0.0
136,6.001949067831751,1.0
137,6.001949067831751,1.8944271909999157
138,6.001949067831751,2.6944271909999156
139,6.001949067831751,3.409968943799848
140,6.001949067831751,4.049968943799848
141,6.001949067831751,4.622402346039794
142,6.001949067831751,5.134402346039794
143,6.001949067831751,5.5923490678317505
144,6.001949067831751,6.001949067831751
145,6.001949067831751,6.368306445265316
146,6.001949067831751,6.695986445265316
147,6.001949067831751,6.9890723472121685
148,6.001949067831751,7.251216347212169
149,6.001949067831751,7.485685068769651
150,6.368306445265316,0.0
151,6.368306445265316,1.0
152,6.368306445265316,1.8944271909999157
153,6.368306445265316,2.6944271909999156
154,6.368306445265316,3.409968943799848
155,6.368306445265316,4.049968943799848
156,6.368306445265316,4.622402346039794
157,6.368306445265316,5.134402346039794
158,6.368306445265316,5.5923490678317505
159,6.368306445265316,6.001949067831751
160,6.368306445265316,6.368306445265316
161,6.368306445265316,6.695986445265316
162,6.368306445265316,6.9890723472121685
163,6.368306445265316,7.251216347212169
164,6.368306445265316,7.485685068769651
165,6.695986445265316,0.0
166,6.695986445265316,1.0
167,6.695986445265316,1.8944271909999157
168,6.695986445265316,2.6944271909999156
169,6.695986445265316,3.409968943799848
170,6.695986445265316,4.049968943799848
171,6.695986445265316,4.622402346039794
172,6.695986445265316,5.134402346039794
173,6.695986445265316,5.5923490678317505
174,6.695986445265316,6.001949067831751
175,6.695986445265316,6.368306445265316
176,6.695986445265316,6.695986445265316
177,6.695986445265316,6.9890723472121685
178,6.695986445265316,7.251216347212169
179,6.695986445265316,7.485685068769651
180,6.9890723472121685,0.0
181,6.9890723472121685,1.0
182,6.9890723472121685,1.8944271909999157
183,6.9890723472121685,2.6944271909999156
184,6.9890723472121685,3.409968943799848
185,6.9890723472121685,4.049968943799848
186,6.9890723472121685,4.622402346039794
187,6.9890723472121685,5.134402346039794
188,6.9890723472121685,5.5923490678317505
189,6.9890723472121685,6.001949067831751
190,6.9890723472121685,6.368306445265316
191,6.9890723472121685,6.695986445265316
192,6.9890723472121685,6.9890723472121685
193,6.9890723472121685,7.251216347212169
194,6.9890723472121685,7.485685068769651
195,7.251216347212169,0.0
196,7.251216347212169,1.0
197,7.251216347212169,1.8944271909999157
198,7.251216347212169,2.6944271909999156
199,7.251216347212169,3.409968943799848
200,7.251216347212169,4.049968943799848
201,7.251216347212169,4.622402346039794
202,7.251216347212169,5.134402346039794
203,7.251216347212169,5.5923490678317505
204,7.251216347212169,6.001949067831751
205,7.251216347212169,6.368306445265316
206,7.251216347212169,6.695986445265316
207,7.251216347212169,6.9890723472121685
208,7.251216347212169,7.251216347212169
209,7.251216347212169,7.485685068769651
210,7.485685068769651,0.0
211,7.485685068769651,1.0
212,7.485685068769651,1.8944271909999157
213,7.485685068769651,2.6944271909999156
214,7.485685068769651,3.409968943799848
215,7.485685068769651,4.049968943799848
216,7.485685068769651,4.622402346039794
217,7.485685068769651,5.134402346039794
218,7.485685068769651,5.5923490678317505
219,7.485685068769651,6.001949067831751
220,7.485685068769651,6.368306445265316
221,7.485685068769651,6.695986445265316
222,7.485685068769651,6.9890723472121685
223,7.485685068769651,7.251216347212169
224,7.485685068769651,7.485685068769651
