,x,y
0,1.5150000000000001,-2.02
1,1.5150000000000001,-1.5150000000000001
2,1.5150000000000001,-1.01
3,1.5150000000000001,-0.505
4,1.5150000000000001,0.0
5,1.5150000000000001,0.505
6,1.5150000000000001,1.01
7,1.5150000000000001,1.5150000000000001
8,1.5150000000000001,2.02
9,2.02,-2.02
10,2.02,-1.5150000000000001
11,2.02,-1.01
12,2.02,-0.505
13,2.02,0.0
14,2.02,0.505
15,2.02,1.01
16,2.02,1.5150000000000001
17,2.02,2.02
18,2.525,-2.02
19,2.525,-1.5150000000000001
20,2.525,-1.01
21,2.525,-0.505
22,2.525,0.0
23,2.525,0.505
24,2.525,1.01
25,2.525,1.5150000000000001
26,2.525,2.02
27,3.0300000000000002,-2.02
28,3.0300000000000002,-1.5150000000000001
29,3.0300000000000002,-1.01
30,3.0300000000000002,-0.505
31,3.0300000000000002,0.0
32,3.0300000000000002,0.505
33,3.0300000000000002,1.01
34,3.0300000000000002,1.5150000000000001
35,3.0300000000000002,2.02
36,3.535,-2.02
37,3.535,-1.5150000000000001
38,3.535,-1.01
39,3.535,-0.505
40,3.535,0.0
41,3.535,0.505
42,3.535,1.01
43,3.535,1.5150000000000001
44,3.535,2.02
45,4.04,-2.02
46,4.04,-1.5150000000000001
47,4.04,-1.01
48,4.04,-0.505
49,4.04,0.0
50,4.04,0.505
51,4.04,1.01
52,4.04,1.5150000000000001
53,4.04,2.02
54,4.545,-2.02
55,4.545,-1.5150000000000001
56,4.545,-1.01
57,4.545,-0.505
58,4.545,0.0
59,4.545,0.505
60,4.545,1.01
61,4.545,1.5150000000000001
62,4.545,2.02
63,5.05,-2.02
64,5.05,-1.5150000000000001
65,5.05,-1.01
66,5.05,-0.505
67,5.05,0.0
68,5.05,0.505
69,5.05,1.01
70,5.05,1.5150000000000001
71,5.05,2.02
72,5.555,-2.02
73,5.555,-1.5150000000000001
74,5.555,-1.01
75,5.555,-0.505
76,5.555,0.0
77,5.555,0.505
78,5.555,1.01
79,5.555,1.5150000000000001
80,5.555,2.02
81,-5.555,-2.02
82,-5.555,-1.5150000000000001
83,-5.555,-1.01
84,-5.555,-0.505
85,-5.555,0.0
86,-5.555,0.505
87,-5.555,1.01
88,-5.555,1.5150000000000001
89,-5.555,2.02
90,-5.05,-2.02
91,-5.05,-1.5150000000000001
92,-5.05,-1.01
93,-5.05,-0.505
94,-5.05,0.0
95,-5.05,0.505
96,-5.05,1.01
97,-5.05,1.5150000000000001
98,-5.05,2.02
99,-4.545,-2.02
100,-4.545,-1.5150000000000001
101,-4.545,-1.01
102,-4.545,-0.505
103,-4.545,0.0
104,-4.545,0.505
105,-4.545,1.01
106,-4.545,1.5150000000000001
107,-4.545,2.02
108,-4.04,-2.02
109,-4.04,-1.5150000000000001
110,-4.04,-1.01
111,-4.04,-0.505
112,-4.04,0.0
113,-4.04,0.505
114,-4.04,1.01
115,-4.04,1.5150000000000001
116,-4.04,2.02
117,-3.535,-2.02
118,-3.535,-1.5150000000000001
119,-3.535,-1.01
120,-3.535,-0.505
121,-3.535,0.0
122,-3.535,0.505
123,-3.535,1.01
124,-3.535,1.5150000000000001
125,-3.535,2.02
126,-3.0300000000000002,-2.02
127,-3.0300000000000002,-1.5150000000000001
128,-3.0300000000000002,-1.01
129,-3.0300000000000002,-0.505
130,-3.0300000000000002,0.0
131,-3.0300000000000002,0.505
132,-3.0300000000000002,1.01
133,-3.0300000000000002,1.5150000000000001
134,-3.0300000000000002,2.02
135,-2.525,-2.02
136,-2.525,-1.5150000000000001
137,-2.525,-1.01
138,-2.525,-0.505
139,-2.525,0.0
140,-2.525,0.505
141,-2.525,1.01
142,-2.525,1.5150000000000001
143,-2.525,2.02
144,-2.02,-2.02
145,-2.02,-1.5150000000000001
146,-2.02,-1.01
147,-2.02,-0.505
148,-2.02,0.0
149,-2.02,0.505
150,-2.02,1.01
151,-2.02,1.5150000000000001
152,-2.02,2.02
153,-1.5150000000000001,-2.02
154,-1.5150000000000001,-1.5150000000000001
155,-1.5150000000000001,-1.01
156,-1.5150000000000001,-0.505
157,-1.5150000000000001,0.0
158,-1.5150000000000001,0.505
159,-1.5150000000000001,1.01
160,-1.5150000000000001,1.5150000000000001
161,-1.5150000000000001,2.02
162,-5.5,-6.0
163,-5.5,-5.0
164,-5.5,-4.0
165,-5.5,-3.0
166,-5.5,3.0
167,-5.5,4.0
168,-5.5,5.0
169,-4.5,-6.0
170,-4.5,-5.0
171,-4.5,-4.0
172,-4.5,-3.0
173,-4.5,3.0
174,-4.5,4.0
175,-4.5,5.0
176,-3.5,-6.0
177,-3.5,-5.0
178,-3.5,-4.0
179,-3.5,-3.0
180,-3.5,3.0
181,-3.5,4.0
182,-3.5,5.0
183,-2.5,-6.0
184,-2.5,-5.0
185,-2.5,-4.0
186,-2.5,-3.0
187,-2.5,3.0
188,-2.5,4.0
189,-2.5,5.0
190,-1.5,-6.0
191,-1.5,-5.0
192,-1.5,-4.0
193,-1.5,-3.0
194,-1.5,3.0
195,-1.5,4.0
196,-1.5,5.0
197,-0.5,-6.0
198,-0.5,-5.0
199,-0.5,-4.0
200,-0.5,-3.0
201,-0.5,-2.0
202,-0.5,-1.0
203,-0.5,0.0
204,-0.5,1.0
205,-0.5,2.0
206,-0.5,3.0
207,-0.5,4.0
208,-0.5,5.0
209,0.5,-6.0
210,0.5,-5.0
211,0.5,-4.0
212,0.5,-3.0
213,0.5,-2.0
214,0.5,-1.0
215,0.5,0.0
216,0.5,1.0
217,0.5,2.0
218,0.5,3.0
219,0.5,4.0
220,0.5,5.0
221,1.5,-6.0
222,1.5,-5.0
223,1.5,-4.0
224,1.5,-3.0
225,1.5,3.0
226,1.5,4.0
227,1.5,5.0
228,2.5,-6.0
229,2.5,-5.0
230,2.5,-4.0
231,2.5,-3.0
232,2.5,3.0
233,2.5,4.0
234,2.5,5.0
235,3.5,-6.0
236,3.5,-5.0
237,3.5,-4.0
238,3.5,-3.0
239,3.5,3.0
240,3.5,4.0
241,3.5,5.0
242,4.5,-6.0
243,4.5,-5.0
244,4.5,-4.0
245,4.5,-3.0
246,4.5,3.0
247,4.5,4.0
248,4.5,5.0
249,5.5,-6.0
250,5.5,-5.0
251,5.5,-4.0
252,5.5,-3.0
253,5.5,3.0
254,5.5,4.0
255,5.5,5.0
