,x,y
0,-9.010871593527932,-8.842895052366789
1,-8.97836798454392,-7.898445540706944
2,-9.011808089214687,-7.005271716369018
3,-8.94232872986202,-5.93694740284506
4,-9.008634816531707,-5.180825914157914
5,-9.01275715295166,-3.947657848530909
6,-8.998205354704622,-2.965161034022072
7,-8.979343133710193,-2.109588030875275
8,-8.93258143301358,-1.0442994052471273
9,-9.038303304584112,0.04512964484254805
10,-9.055871727687522,1.0199896186688318
11,-9.065354996581007,1.985679108822327
12,-9.028522226297483,2.9647204172505264
13,-9.062351501640324,3.99655404473475
14,-8.990734497115925,5.070712728861561
15,-9.04382119422914,6.004024806462337
16,-8.831433137307135,7.029922469299608
17,-8.963136366683631,8.03309264988306
18,-9.130152551123038,8.981373342848238
19,-8.163403898539139,-8.934222914414239
20,-7.870153476228355,-8.040381990566466
21,-7.865327543058731,-7.0856544220713795
22,-8.091025071066017,-5.9577892273802755
23,-8.062314451524287,-5.037927694333978
24,-7.917047634135061,-4.074433545740152
25,-8.0215460162065,-3.0089513553893736
26,-7.971091279383317,-1.944084101581829
27,-8.007909464338505,-1.0915422406498256
28,-7.922866075435513,0.21958417306175593
29,-7.937354747636738,1.0428125173254088
30,-8.028686867814708,1.9807474168133987
31,-8.106121349906104,3.047144142634538
32,-8.010369721765516,4.098354123473557
33,-8.07919270320708,5.104190678682525
34,-8.023670623479335,5.953330493639687
35,-8.036893596112403,6.953493418527794
36,-8.159481013438608,8.048823443387311
37,-7.940868317831871,9.09764119010634
38,-6.946139810764248,-8.949904626136707
39,-7.1281830585452495,-7.9860163512664
40,-7.086541527238022,-7.021313087067564
41,-6.893343584643345,-5.99753948063843
42,-7.199598823573506,-5.07648801209308
43,-7.043339415149177,-4.017232946809905
44,-6.9283654366864225,-2.9360968611778557
45,-6.937978225023254,-1.9822592897095883
46,-7.022536644782793,-1.0276203039790357
47,-6.967000438050768,0.07132410960937068
48,-6.8814291836917745,1.0071497885995693
49,-6.977484878852138,2.1134386822761804
50,-7.0830027371145565,3.062710177704631
51,-7.06017373618214,4.121715462928189
52,-6.8926345530730915,5.125606000403134
53,-6.882271910839371,6.064195130965925
54,-7.078131194588955,7.037784539782956
55,-6.931595111837132,8.036454195352542
56,-7.008746413405387,9.011981869747004
57,-5.970400199076071,-9.078370391730468
58,-5.948135532523697,-7.957622864231615
59,-6.010058896608598,-6.94899456189738
60,-5.9111357054314775,-6.077640367145299
61,-5.887688688813541,-4.922386063585533
62,-5.923165832100335,-3.923836182043935
63,-5.945441356123882,-2.9999503921478756
64,-6.055999923745521,-1.9608664273383691
65,-5.989850177132055,-1.052972527612808
66,-5.865621476190376,0.06418909402622139
67,-6.0237419145389,0.8797649714444792
68,-6.064001495095461,2.037312565226397
69,-6.019682079526245,2.8993875832660367
70,-5.9796181773880495,3.9878772751772398
71,-6.030747065863965,4.904929390735716
72,-5.974442450526521,5.91809215940363
73,-6.016239634598923,7.088629631055299
74,-5.90496214345428,7.99021868252029
75,-6.23517036889339,9.057674536232687
76,-5.0709403801918596,-9.106408414623703
77,-4.943493661350734,-8.14126352622185
78,-4.945590344182049,-6.930881224493645
79,-4.961613727906419,-5.983996491978899
80,-5.008566649127157,5.96305275572282
81,-5.082627871111291,7.180882176895973
82,-5.033953724565229,7.92947759317736
83,-5.007121262639495,9.044108373566573
84,-3.922046222743883,-9.017413290165827
85,-4.014531830636149,-8.061182564171116
86,-4.019557718374435,-6.933919668722967
87,-4.004745059639994,-6.028033776433067
88,-3.9869414612815173,5.94030486335366
89,-4.164740476231049,6.962840608847881
90,-4.228249297751819,7.97980467836625
91,-3.9685713149943593,9.075417219267171
92,-2.959533608698354,-8.99722910106031
93,-3.078327668613998,-8.083913577276181
94,-3.016037646989831,-7.066060088208462
95,-3.073478435797697,-5.996589972325076
96,-3.065043487947858,5.861255979601633
97,-3.0166739701754195,6.92747694051413
98,-2.9604748921404553,8.098818173118115
99,-2.9419606031522063,9.033330377274831
100,-1.8957099289571198,-9.074902734332428
101,-2.044027402510288,-7.985833063438732
102,-2.0302165932831735,-6.988913162844705
103,-2.028875177306214,-6.020026792984319
104,-2.0326336860487912,6.056818353821249
105,-2.014216254174411,6.899924411472644
106,-2.0093030282456983,7.953504147708713
107,-1.8897335030767257,9.027669961837441
108,-0.9029584172440549,-8.991519156659717
109,-0.9296704983186236,-7.941587539446276
110,-0.9573835492544994,-7.132859143073352
111,-0.9847568917302524,-5.896080875808329
112,-0.9989720655399812,6.089349410171595
113,-1.0366807452932991,6.976568587127547
114,-0.9474155173772912,7.8920514555664525
115,-0.8722738713619012,8.978974186264836
116,0.10030238924801134,-9.045665194087304
117,0.05741004706917271,-8.031754420857618
118,-0.11749679521022026,-7.032332890025627
119,-0.008671178249913349,-5.963353852834062
120,-0.06031412760698829,6.039685303792494
121,-0.01980220838996128,6.8488691319328545
122,0.07518827223942372,8.082325062986916
123,-0.02728469347948703,8.985693717440656
124,0.9599850223941213,-8.970946949767349
125,0.9549647612976091,-7.936483712524668
126,0.9889662339722407,-7.099127893283374
127,1.0524112391652793,-5.964063263574462
128,0.8588808835938616,6.014190948416352
129,1.0428546437363244,6.992862111709479
130,0.963377740582899,8.093821885349811
131,0.9494944419049482,9.133126548907612
132,1.9448794824093305,-8.928205687198245
133,2.137808570573544,-8.097943154139296
134,2.03648523537941,-7.055066031492264
135,2.0612263858820037,-5.8903492339167
136,2.135554533700379,6.078399495364492
137,1.974680399768234,7.055145036325008
138,2.201098999011634,8.09624990968089
139,2.1706049634584454,9.088999075112717
140,2.9102443944529024,-9.019408593666542
141,3.055875308713132,-8.069841785523757
142,3.054636041584604,-7.145210275312648
143,2.9963902839786476,-5.952834987257202
144,2.8603355233672487,6.044412464653131
145,3.071602603101726,7.0740118248332635
146,2.877500409856239,7.8941500496350345
147,3.0906025999849778,9.090729115403727
148,3.9231695077232533,-9.097547699701531
149,4.077924373014236,-8.145206682594493
150,4.054815785191611,-7.121793233124458
151,3.8943439678265017,-5.989195537621225
152,4.054365448001579,6.056445711943535
153,4.014029423706448,6.9365987334556305
154,3.9409184472265615,8.02037514737911
155,4.054513737736097,8.933528403359409
156,4.948706723784918,-9.044711145328858
157,5.004919331078011,-8.071298839274561
158,4.999406741864045,-6.9836344985562
159,5.039491827309651,-5.9648054363316865
160,4.904737499084451,6.0050011768608
161,5.034296574909465,6.947798754736516
162,4.970273050482359,8.106914544814092
163,4.849835972788579,9.165819888999314
164,6.0934129479534676,-9.022861489994016
165,6.124575134624493,-8.073129642591445
166,6.0405035532004225,-7.105857057959664
167,6.120726227808378,-6.048354374217276
168,6.0667817998403,-4.98306389115282
169,5.972397113450904,-4.040549631420956
170,6.194643638867171,-3.05030217397762
171,6.041691806322475,-1.9468449494425235
172,6.089149810935395,-0.9141549494564595
173,5.916974076711029,0.0006770677759787416
174,6.05292539919228,1.0251122700685746
175,5.948846630657531,1.9659737741979602
176,5.997289013805615,2.9150052648201723
177,5.998611979679721,4.04651702501018
178,6.042956835362106,5.040412228734204
179,5.933077483906097,5.876542895250776
180,6.027398262101869,6.946305335267
181,6.030954421881118,8.12170024411518
182,6.015913471824267,8.983904825194973
183,6.944479214499253,-9.071321990712772
184,7.099066137900075,-8.185328982353445
185,6.986316931889946,-6.908252074089791
186,6.92320446538277,-6.004456956876781
187,6.979711986786044,-4.9557096829939455
188,7.111009522151509,-4.032762016386452
189,6.923589394297459,-3.0491362606922974
190,7.149852875305232,-1.8487887579316
191,7.032737736531221,-0.9525948048384754
192,6.952310279990384,0.0778202734457379
193,6.981160995937746,0.9356394889746544
194,7.019461580283534,1.977258906147471
195,7.016722050184276,2.9979909392583717
196,7.027119303436747,4.010009685071141
197,7.143538902840417,5.057483194575457
198,6.974961942976418,6.040989440126419
199,6.955863143519753,6.999881676128928
200,6.923536153754015,7.922120100140791
201,7.011341861570474,8.892676936895866
202,8.010992093439324,-9.028733456288757
203,8.003968478786472,-7.944990796474121
204,8.077241509025802,-6.968343029920201
205,7.934003708135139,-5.950967778419915
206,8.11235326563252,-4.975448384859313
207,7.856486247343192,-4.095376510817439
208,8.02584484641986,-3.0228430991899384
209,8.174910249095385,-2.0366376091396954
210,7.9826267092379215,-0.9575485800433875
211,7.81771807098986,0.06773831813843069
212,7.98098133708098,0.8922294275355886
213,7.968539464453257,2.0892927609677856
214,8.02190996761806,2.7910365026256816
215,8.034665491634373,3.9763896068603386
216,8.016366713425299,4.902468292749557
217,8.07634210673729,6.075264683953245
218,8.011033168229334,7.001051869112127
219,8.086687990967055,8.037422846771154
220,7.98038097365852,8.986400473417124
221,9.036240412585942,-8.859047612161046
222,8.964673920766325,-8.032744616453316
223,9.061842206871342,-7.039737759569608
224,8.929715344393754,-6.080016518350783
225,9.11126682417559,-5.064875911286211
226,8.982754331494688,-4.11329153579368
227,8.994327083839458,-3.0304478168011846
228,8.987197941167295,-2.0320750770149063
229,9.002917641298758,-1.0136596874932247
