,x,y
0,0.0,0.0
1,0.0,1.0
2,0.0,2.0
3,0.0,3.0
4,0.0,4.0
5,0.0,5.0
6,0.0,6.0
7,1.0,0.0
8,1.0,1.0
9,1.0,2.0
10,1.0,3.0
11,1.0,4.0
12,1.0,5.0
13,1.0,6.0
14,1.912870929175277,0.0
15,1.912870929175277,1.0
16,1.912870929175277,2.0
17,1.912870929175277,3.0
18,1.912870929175277,4.0
19,1.912870929175277,5.0
20,1.912870929175277,6.0
21,2.7462042625086105,0.0
22,2.7462042625086105,1.0
23,2.7462042625086105,2.0
24,2.7462042625086105,3.0
25,2.7462042625086105,4.0
26,2.7462042625086105,5.0
27,2.7462042625086105,6.0
28,3.506930036821341,0.0
29,3.506930036821341,1.0
30,3.506930036821341,2.0
31,3.506930036821341,3.0
32,3.506930036821341,4.0
33,3.506930036821341,5.0
34,3.506930036821341,6.0
35,4.201374481265786,0.0
36,4.201374481265786,1.0
37,4.201374481265786,2.0
38,4.201374481265786,3.0
39,4.201374481265786,4.0
40,4.201374481265786,5.0
41,4.201374481265786,6.0
42,4.835312626526395,0.0
43,4.835312626526395,1.0
44,4.835312626526395,2.0
45,4.835312626526395,3.0
46,4.835312626526395,4.0
47,4.835312626526395,5.0
48,4.835312626526395,6.0
49,5.414016330230099,0.0
50,5.414016330230099,0.5
51,5.414016330230099,1.0
52,5.414016330230099,1.5
53,5.414016330230099,2.0
54,5.414016330230099,2.5
55,5.414016330230099,3.0
56,5.414016330230099,3.5
57,5.414016330230099,4.0
58,5.414016330230099,4.5
59,5.414016330230099,5.0
60,5.414016330230099,5.5
61,5.414016330230099,6.0
62,5.813223439609721,0.0
63,5.813223439609721,0.5
64,5.813223439609721,1.0
65,5.813223439609721,1.5
66,5.813223439609721,2.0
67,5.813223439609721,2.5
68,5.813223439609721,3.0
69,5.813223439609721,3.5
70,5.813223439609721,4.0
71,5.813223439609721,4.5
72,5.813223439609721,5.0
73,5.813223439609721,5.5
74,5.813223439609721,6.0
75,6.1633512362554965,0.0
76,6.1633512362554965,0.5
77,6.1633512362554965,1.0
78,6.1633512362554965,1.5
79,6.1633512362554965,2.0
80,6.1633512362554965,2.5
81,6.1633512362554965,3.0
82,6.1633512362554965,3.5
83,6.1633512362554965,4.0
84,6.1633512362554965,4.5
85,6.1633512362554965,5.0
86,6.1633512362554965,5.5
87,6.1633512362554965,6.0
88,6.470433628085975,0.0
89,6.470433628085975,0.5
90,6.470433628085975,1.0
91,6.470433628085975,1.5
92,6.470433628085975,2.0
93,6.470433628085975,2.5
94,6.470433628085975,3.0
95,6.470433628085975,3.5
96,6.470433628085975,4.0
97,6.470433628085975,4.5
98,6.470433628085975,5.0
99,6.470433628085975,5.5
100,6.470433628085975,6.0
101,6.739762702428879,0.0
102,6.739762702428879,0.5
103,6.739762702428879,1.0
104,6.739762702428879,1.5
105,6.739762702428879,2.0
106,6.739762702428879,2.5
107,6.739762702428879,3.0
108,6.739762702428879,3.5
109,6.739762702428879,4.0
110,6.739762702428879,4.5
111,6.739762702428879,5.0
112,6.739762702428879,5.5
113,6.739762702428879,6.0
114,6.975979926913863,0.0
115,6.975979926913863,0.5
116,6.975979926913863,1.0
117,6.975979926913863,1.5
118,6.975979926913863,2.0
119,6.975979926913863,2.5
120,6.975979926913863,3.0
121,6.975979926913863,3.5
122,6.975979926913863,4.0
123,6.975979926913863,4.5
124,6.975979926913863,5.0
125,6.975979926913863,5.5
126,6.975979926913863,6.0
127,7.183156137946866,0.0
128,7.183156137946866,0.5
129,7.183156137946866,1.0
130,7.183156137946866,1.5
131,7.183156137946866,2.0
132,7.183156137946866,2.5
133,7.183156137946866,3.0
134,7.183156137946866,3.5
135,7.183156137946866,4.0
136,7.183156137946866,4.5
137,7.183156137946866,5.0
138,7.183156137946866,5.5
139,7.183156137946866,6.0
